,alias,multipleImage,weekday,numberLikesCategory,amount_relevant_tags,moving_avg,numberPosts,numberFollowers,numberFollowing,website_available
6798,digernes,False,Tuesday,3,0,5344.6,565,170612,191,1
6799,digernes,False,Monday,3,0,4671.4,565,170612,191,1
6801,sebinaah,False,Friday,7,0,5109.6,1063,304615,328,1
6802,sebinaah,False,Saturday,7,0,5733.6,1063,304615,328,1
6804,sebinaah,False,Wednesday,6,0,5070.2,1063,304615,328,1
6805,sebinaah,False,Saturday,6,0,5733.6,1063,304615,328,1
6806,sebinaah,False,Saturday,6,0,5733.6,1063,304615,328,1
6807,sebinaah,False,Thursday,6,0,4366.4,1063,304615,328,1
6808,sebinaah,False,Friday,6,0,5109.6,1063,304615,328,1
6809,sebinaah,False,Sunday,5,0,6514.2,1063,304615,328,1
6812,sebinaah,False,Wednesday,4,0,5070.2,1063,304615,328,1
6813,sebinaah,False,Sunday,4,0,6514.2,1063,304615,328,1
6814,sebinaah,False,Thursday,3,0,4366.4,1063,304615,328,1
6817,marioncameleon,False,Thursday,7,0,5317.8,2228,161759,365,1
6818,marioncameleon,False,Friday,7,0,6356.2,2228,161759,365,1
6819,marioncameleon,False,Wednesday,7,0,4832.8,2228,161759,365,1
6820,marioncameleon,False,Sunday,6,0,6520.0,2228,161759,365,1
6821,marioncameleon,False,Saturday,6,0,6762.8,2228,161759,365,1
6822,marioncameleon,False,Sunday,6,0,6520.0,2228,161759,365,1
6824,marioncameleon,False,Thursday,5,0,5317.8,2228,161759,365,1
6825,marioncameleon,False,Saturday,5,0,6762.8,2228,161759,365,1
6827,marioncameleon,False,Wednesday,5,0,4832.8,2228,161759,365,1
6829,marioncameleon,False,Friday,5,0,6356.2,2228,161759,365,1
6834,chrisozer,False,Saturday,7,0,5053.8,1776,639192,1219,1
6835,chrisozer,False,Thursday,7,0,4764.2,1776,639192,1219,1
6837,chrisozer,False,Monday,6,0,5051.8,1776,639192,1219,1
6838,chrisozer,False,Saturday,6,0,5053.8,1776,639192,1219,1
6839,chrisozer,False,Friday,5,0,5428.4,1776,639192,1219,1
6841,chrisozer,False,Friday,5,0,5428.4,1776,639192,1219,1
6843,chrisozer,False,Monday,4,0,5051.8,1776,639192,1219,1
6845,chrisozer,False,Monday,4,0,5051.8,1776,639192,1219,1
6846,chrisozer,False,Saturday,4,0,5053.8,1776,639192,1219,1
6847,chrisozer,False,Sunday,4,0,4998.0,1776,639192,1219,1
6849,chrisozer,True,Friday,3,0,5489.8,1776,639192,1219,1
6850,chrisozer,False,Sunday,2,0,4998.0,1776,639192,1219,1
6851,emilyostbro,False,Tuesday,7,0,6569.6,224,173270,505,0
6852,emilyostbro,False,Monday,7,2,7090.2,224,173270,505,0
6853,emilyostbro,False,Sunday,7,1,6185.4,224,173270,505,0
6854,emilyostbro,False,Tuesday,6,0,6170.4,224,173270,505,0
6856,emilyostbro,False,Friday,6,0,5869.2,224,173270,505,0
6861,emilyostbro,True,Monday,5,0,3781.8,224,173270,505,0
6862,emilyostbro,True,Thursday,4,0,4899.8,224,173270,505,0
6863,emilyostbro,False,Monday,3,0,7505.6,224,173270,505,0
6864,emilyostbro,True,Wednesday,3,0,6007.8,224,173270,505,0
6865,emilyostbro,False,Friday,3,0,6775.4,224,173270,505,0
6866,emilyostbro,True,Saturday,2,0,3038.6,224,173270,505,0
6867,emilyostbro,True,Sunday,1,0,2853.6,224,173270,505,0
6869,williegomez,False,Monday,6,0,3226.0,1307,154601,1791,1
6871,williegomez,False,Friday,5,0,2879.6,1307,154601,1791,1
6872,williegomez,False,Sunday,5,0,2592.2,1307,154601,1791,1
6873,williegomez,False,Friday,4,0,2584.0,1307,154601,1791,1
6874,williegomez,False,Saturday,4,0,3280.8,1307,154601,1791,1
6875,williegomez,False,Thursday,4,0,3917.8,1307,154601,1791,1
6876,williegomez,False,Friday,3,0,4021.8,1307,154601,1791,1
6877,williegomez,False,Wednesday,3,0,4217.2,1307,154601,1791,1
6878,williegomez,False,Thursday,3,0,3059.4,1307,154601,1791,1
6880,williegomez,False,Tuesday,3,0,3665.8,1307,154601,1791,1
6883,williegomez,False,Saturday,1,0,3961.0,1307,154601,1791,1
6884,williegomez,False,Thursday,1,0,2945.0,1307,154601,1791,1
6885,classiccarchasers,True,Friday,7,5,3197.2,3071,145789,404,1
6887,classiccarchasers,False,Saturday,5,3,4844.8,3071,145789,404,1
6888,classiccarchasers,True,Friday,5,5,3197.2,3071,145789,404,1
6889,classiccarchasers,False,Sunday,5,3,5087.6,3071,145789,404,1
6890,classiccarchasers,False,Saturday,4,3,4844.8,3071,145789,404,1
6891,classiccarchasers,False,Thursday,4,2,3355.4,3071,145789,404,1
6892,classiccarchasers,False,Saturday,4,3,4844.8,3071,145789,404,1
6893,classiccarchasers,False,Thursday,4,2,3355.4,3071,145789,404,1
6894,classiccarchasers,False,Friday,4,5,3197.2,3071,145789,404,1
6895,classiccarchasers,False,Sunday,4,3,5087.6,3071,145789,404,1
6896,classiccarchasers,False,Thursday,4,2,3355.4,3071,145789,404,1
6899,classiccarchasers,False,Sunday,3,3,5087.6,3071,145789,404,1
6902,kirstenzellers,False,Monday,7,0,7029.6,997,192692,158,1
6903,kirstenzellers,False,Monday,7,0,6144.0,997,192692,158,1
6904,kirstenzellers,False,Wednesday,7,0,7386.6,997,192692,158,1
6906,kirstenzellers,False,Friday,7,0,6233.2,997,192692,158,1
6909,kirstenzellers,False,Thursday,7,0,5968.4,997,192692,158,1
6910,kirstenzellers,False,Tuesday,7,0,7119.6,997,192692,158,1
6911,kirstenzellers,False,Thursday,6,0,6857.0,997,192692,158,1
6913,kirstenzellers,False,Tuesday,6,0,6474.6,997,192692,158,1
6914,kirstenzellers,False,Wednesday,6,0,7188.0,997,192692,158,1
6915,kirstenzellers,False,Saturday,6,0,6697.8,997,192692,158,1
6917,kirstenzellers,False,Wednesday,3,0,7386.6,997,192692,158,1
6918,kirstenzellers,False,Wednesday,3,0,7188.0,997,192692,158,1
6919,arikasato,False,Tuesday,7,0,3365.8,2110,608868,1224,1
6920,arikasato,False,Saturday,6,0,3227.0,2110,608868,1224,1
6921,arikasato,False,Wednesday,5,0,4352.0,2110,608868,1224,1
6924,arikasato,False,Sunday,4,0,3284.8,2110,608868,1224,1
6927,arikasato,False,Monday,4,0,3354.8,2110,608868,1224,1
6928,arikasato,False,Friday,4,0,4344.6,2110,608868,1224,1
6930,arikasato,False,Thursday,4,0,4454.4,2110,608868,1224,1
6931,arikasato,False,Friday,3,0,4344.6,2110,608868,1224,1
6933,arikasato,False,Thursday,3,0,4454.4,2110,608868,1224,1
6934,arikasato,False,Sunday,2,0,3284.8,2110,608868,1224,1
6935,arikasato,False,Saturday,2,0,3227.0,2110,608868,1224,1
6938,spencercotton,False,Monday,6,0,3972.0,1026,159085,497,1
6941,spencercotton,False,Tuesday,6,0,4996.4,1026,159085,497,1
6942,spencercotton,False,Monday,5,0,5351.8,1026,159085,497,1
6943,spencercotton,False,Wednesday,5,0,4150.4,1026,159085,497,1
6944,spencercotton,False,Thursday,5,0,4675.8,1026,159085,497,1
6945,spencercotton,False,Friday,5,0,4098.2,1026,159085,497,1
6946,spencercotton,False,Sunday,5,0,6143.2,1026,159085,497,1
6947,spencercotton,False,Wednesday,5,0,5190.2,1026,159085,497,1
6949,spencercotton,False,Saturday,4,0,4316.6,1026,159085,497,1
6950,spencercotton,False,Monday,4,0,5351.8,1026,159085,497,1
6951,spencercotton,False,Friday,4,0,4720.2,1026,159085,497,1
6952,spencercotton,True,Thursday,2,0,4702.0,1026,159085,497,1
6954,mrscasual,False,Friday,5,0,4243.0,2208,173192,302,1
6956,mrscasual,False,Saturday,5,0,3931.4,2208,173192,302,1
6957,mrscasual,False,Sunday,4,0,3134.6,2208,173192,302,1
6959,mrscasual,False,Friday,3,0,4243.0,2208,173192,302,1
6961,mrscasual,False,Friday,2,0,4243.0,2208,173192,302,1
6962,mrscasual,False,Saturday,2,0,3931.4,2208,173192,302,1
6964,mrscasual,False,Sunday,2,0,3134.6,2208,173192,302,1
6966,mrscasual,False,Friday,2,0,4243.0,2208,173192,302,1
6967,mrscasual,False,Sunday,2,0,3134.6,2208,173192,302,1
6969,mrscasual,False,Sunday,1,0,3134.6,2208,173192,302,1
6970,superchinois801,False,Wednesday,7,2,5470.2,2407,220377,425,1
6972,superchinois801,False,Saturday,7,1,5623.0,2407,220377,425,1
6973,superchinois801,False,Thursday,6,1,6095.4,2407,220377,425,1
6974,superchinois801,False,Sunday,6,0,5662.2,2407,220377,425,1
6975,superchinois801,False,Saturday,6,2,5623.0,2407,220377,425,1
6976,superchinois801,False,Tuesday,6,1,5186.2,2407,220377,425,1
6978,superchinois801,False,Friday,5,1,5883.2,2407,220377,425,1
6981,superchinois801,False,Thursday,5,1,6095.4,2407,220377,425,1
6982,superchinois801,False,Tuesday,5,0,5186.2,2407,220377,425,1
6983,superchinois801,False,Wednesday,4,1,5470.2,2407,220377,425,1
6985,superchinois801,False,Friday,4,1,5883.2,2407,220377,425,1
6986,superchinois801,False,Sunday,4,1,5662.2,2407,220377,425,1
6988,fashion_by_gi,False,Saturday,7,5,6632.8,335,252698,604,1
6989,fashion_by_gi,False,Friday,7,0,6628.0,335,252698,604,1
6990,fashion_by_gi,False,Thursday,7,1,6439.6,335,252698,604,1
6991,fashion_by_gi,False,Saturday,7,3,6450.0,335,252698,604,1
6992,fashion_by_gi,False,Thursday,7,0,6240.4,335,252698,604,1
6995,fashion_by_gi,False,Thursday,6,2,6856.0,335,252698,604,1
6996,fashion_by_gi,False,Wednesday,6,4,6465.0,335,252698,604,1
6997,fashion_by_gi,False,Saturday,6,5,6619.8,335,252698,604,1
6998,fashion_by_gi,False,Friday,6,5,6769.4,335,252698,604,1
6999,fashion_by_gi,False,Tuesday,6,3,6810.2,335,252698,604,1
7001,fashion_by_gi,False,Thursday,6,2,6907.6,335,252698,604,1
7003,fashion_by_gi,False,Tuesday,6,4,6943.0,335,252698,604,1
7004,doina,False,Tuesday,7,0,6432.6,5586,252305,494,1
7006,doina,False,Thursday,7,0,6097.8,5586,252305,494,1
7008,doina,False,Wednesday,7,0,6819.4,5586,252305,494,1
7010,doina,False,Saturday,6,0,6500.6,5586,252305,494,1
7011,doina,False,Tuesday,6,0,6432.6,5586,252305,494,1
7012,doina,False,Saturday,6,0,6500.6,5586,252305,494,1
7015,doina,False,Sunday,6,1,6584.4,5586,252305,494,1
7016,doina,False,Thursday,6,0,6097.8,5586,252305,494,1
7017,doina,False,Sunday,6,0,6584.4,5586,252305,494,1
7019,doina,False,Tuesday,5,0,6432.6,5586,252305,494,1
7020,doina,False,Wednesday,5,0,6819.4,5586,252305,494,1
7022,emwng,False,Monday,7,0,5022.2,552,181440,360,1
7024,emwng,False,Tuesday,7,0,5020.4,552,181440,360,1
7025,emwng,False,Tuesday,7,0,4953.2,552,181440,360,1
7026,emwng,False,Wednesday,6,0,5748.6,552,181440,360,1
7029,emwng,False,Saturday,5,0,5345.6,552,181440,360,1
7030,emwng,False,Sunday,5,0,4716.8,552,181440,360,1
7032,emwng,False,Monday,5,0,6643.4,552,181440,360,1
7033,emwng,False,Saturday,4,0,5345.6,552,181440,360,1
7034,emwng,True,Saturday,4,0,5477.8,552,181440,360,1
7035,emwng,False,Monday,4,0,6643.4,552,181440,360,1
7036,emwng,False,Monday,4,0,5022.2,552,181440,360,1
7037,emwng,False,Thursday,2,0,6070.8,552,181440,360,1
7039,gerdludwig,False,Tuesday,6,0,3497.6,352,305692,225,1
7040,gerdludwig,False,Friday,6,1,3437.8,352,305692,225,1
7041,gerdludwig,False,Monday,5,3,3973.4,352,305692,225,1
7042,gerdludwig,True,Friday,5,0,4889.0,352,305692,225,1
7046,gerdludwig,False,Wednesday,5,3,4230.4,352,305692,225,1
7047,gerdludwig,False,Thursday,4,0,4212.8,352,305692,225,1
7048,gerdludwig,False,Wednesday,4,1,3925.4,352,305692,225,1
7049,gerdludwig,False,Wednesday,4,0,3398.8,352,305692,225,1
7050,gerdludwig,True,Thursday,4,2,4381.4,352,305692,225,1
7051,gerdludwig,False,Tuesday,3,0,4096.4,352,305692,225,1
7052,gerdludwig,True,Friday,3,0,3961.2,352,305692,225,1
7053,gerdludwig,False,Tuesday,3,1,4162.2,352,305692,225,1
7058,croyable,False,Thursday,5,0,3869.6,1184,454165,421,1
7059,croyable,False,Saturday,5,0,3769.4,1184,454165,421,1
7061,croyable,False,Saturday,5,0,3769.4,1184,454165,421,1
7062,croyable,False,Wednesday,5,0,4569.8,1184,454165,421,1
7063,croyable,False,Wednesday,4,0,4569.8,1184,454165,421,1
7064,croyable,False,Friday,4,0,3836.2,1184,454165,421,1
7067,croyable,False,Sunday,4,0,4185.0,1184,454165,421,1
7068,croyable,False,Friday,4,0,3836.2,1184,454165,421,1
7069,croyable,False,Tuesday,3,0,5038.8,1184,454165,421,1
7070,croyable,False,Tuesday,3,0,5038.8,1184,454165,421,1
7071,croyable,False,Thursday,3,0,3869.6,1184,454165,421,1
7072,sharlenetaule,False,Friday,7,0,5008.6,2974,304931,464,1
7073,sharlenetaule,False,Sunday,7,0,5237.4,2974,304931,464,1
7075,sharlenetaule,False,Thursday,6,0,5388.2,2974,304931,464,1
7079,sharlenetaule,False,Thursday,6,0,5169.0,2974,304931,464,1
7080,sharlenetaule,False,Tuesday,5,0,5117.4,2974,304931,464,1
7081,sharlenetaule,False,Friday,5,0,4721.6,2974,304931,464,1
7082,sharlenetaule,False,Thursday,5,0,5388.2,2974,304931,464,1
7083,sharlenetaule,False,Sunday,5,1,4999.8,2974,304931,464,1
7084,sharlenetaule,False,Friday,5,0,4721.6,2974,304931,464,1
7085,sharlenetaule,False,Sunday,4,0,5815.0,2974,304931,464,1
7086,sharlenetaule,False,Thursday,4,0,5388.2,2974,304931,464,1
7087,sharlenetaule,False,Wednesday,1,0,5376.2,2974,304931,464,1
7089,grungesource,False,Sunday,7,0,4500.6,1588,128834,1,0
7090,grungesource,False,Saturday,7,0,5132.6,1588,128834,1,0
7091,grungesource,False,Saturday,7,0,5132.6,1588,128834,1,0
7094,grungesource,False,Thursday,6,0,4782.0,1588,128834,1,0
7096,grungesource,False,Saturday,5,0,4949.4,1588,128834,1,0
7097,grungesource,False,Thursday,5,0,5073.8,1588,128834,1,0
7099,grungesource,False,Wednesday,5,0,4914.2,1588,128834,1,0
7101,grungesource,False,Sunday,4,0,4500.6,1588,128834,1,0
7102,grungesource,False,Monday,4,0,5094.6,1588,128834,1,0
7104,grungesource,False,Tuesday,4,0,4891.2,1588,128834,1,0
7105,grungesource,False,Saturday,4,0,4949.4,1588,128834,1,0
7106,jethromullen,False,Sunday,7,0,4181.8,1775,769063,428,0
7107,jethromullen,False,Sunday,7,0,5387.0,1775,769063,428,0
7109,jethromullen,False,Tuesday,6,0,4712.8,1775,769063,428,0
7112,jethromullen,False,Friday,6,0,5782.2,1775,769063,428,0
7113,jethromullen,False,Monday,6,0,5623.0,1775,769063,428,0
7115,jethromullen,False,Sunday,5,0,5208.8,1775,769063,428,0
7117,jethromullen,False,Monday,5,0,5706.8,1775,769063,428,0
7118,jethromullen,False,Sunday,5,0,4221.2,1775,769063,428,0
7119,jethromullen,False,Saturday,5,0,4522.8,1775,769063,428,0
7120,jethromullen,False,Tuesday,4,0,5420.6,1775,769063,428,0
7121,jethromullen,False,Sunday,4,0,5051.0,1775,769063,428,0
7122,jethromullen,False,Thursday,4,0,5117.8,1775,769063,428,0
7124,burakkahveci,False,Sunday,6,0,5568.8,1039,180286,156,0
7125,burakkahveci,False,Tuesday,6,0,6131.4,1039,180286,156,0
7126,burakkahveci,False,Saturday,6,1,6170.0,1039,180286,156,0
7127,burakkahveci,False,Thursday,6,1,5681.4,1039,180286,156,0
7129,burakkahveci,False,Wednesday,6,1,6110.0,1039,180286,156,0
7130,burakkahveci,False,Thursday,6,0,6334.4,1039,180286,156,0
7131,burakkahveci,False,Sunday,6,0,5785.4,1039,180286,156,0
7132,burakkahveci,False,Sunday,6,0,5651.8,1039,180286,156,0
7134,burakkahveci,False,Monday,6,1,5615.2,1039,180286,156,0
7135,burakkahveci,False,Sunday,6,1,6118.6,1039,180286,156,0
7136,burakkahveci,False,Tuesday,6,0,6286.2,1039,180286,156,0
7139,burakkahveci,False,Friday,5,0,6481.4,1039,180286,156,0
7140,leagueofupdates,False,Wednesday,7,0,4798.6,4684,153527,3,1
7141,leagueofupdates,False,Thursday,7,0,5794.6,4684,153527,3,1
7142,leagueofupdates,False,Tuesday,6,0,4231.0,4684,153527,3,1
7145,leagueofupdates,True,Wednesday,4,0,4798.6,4684,153527,3,1
7146,leagueofupdates,True,Monday,4,0,5702.0,4684,153527,3,1
7148,leagueofupdates,False,Wednesday,4,0,4801.0,4684,153527,3,1
7154,leagueofupdates,False,Thursday,3,0,5794.6,4684,153527,3,1
7155,leagueofupdates,False,Tuesday,2,0,5248.2,4684,153527,3,1
7157,whiteaddicted,False,Friday,7,0,4967.6,7402,362768,19,1
7159,whiteaddicted,False,Thursday,6,0,5279.8,7402,362768,19,1
7162,whiteaddicted,False,Thursday,5,0,5279.8,7402,362768,19,1
7163,whiteaddicted,False,Friday,5,0,4967.6,7402,362768,19,1
7165,whiteaddicted,False,Friday,5,0,4967.6,7402,362768,19,1
7167,whiteaddicted,False,Saturday,4,0,5834.2,7402,362768,19,1
7168,whiteaddicted,False,Sunday,4,0,4848.0,7402,362768,19,1
7169,whiteaddicted,False,Thursday,4,0,5279.8,7402,362768,19,1
7170,whiteaddicted,False,Saturday,3,0,5834.2,7402,362768,19,1
7171,whiteaddicted,False,Sunday,3,0,4848.0,7402,362768,19,1
7173,whiteaddicted,False,Thursday,3,0,5279.8,7402,362768,19,1
7174,cintascotch,False,Wednesday,7,0,3949.6,683,172627,204,1
7175,cintascotch,False,Wednesday,6,1,4684.0,683,172627,204,1
7176,cintascotch,False,Wednesday,5,1,4529.8,683,172627,204,1
7179,cintascotch,False,Wednesday,4,0,3881.0,683,172627,204,1
7180,cintascotch,True,Wednesday,4,1,4217.0,683,172627,204,1
7181,cintascotch,False,Friday,4,0,4921.0,683,172627,204,1
7184,cintascotch,False,Sunday,4,0,4325.4,683,172627,204,1
7185,cintascotch,False,Wednesday,4,0,4761.8,683,172627,204,1
7186,cintascotch,True,Monday,4,1,5033.0,683,172627,204,1
7187,cintascotch,False,Monday,4,0,4311.4,683,172627,204,1
7188,cintascotch,False,Saturday,4,0,4355.2,683,172627,204,1
7190,cintascotch,False,Friday,3,1,4057.2,683,172627,204,1
7192,idawarg,False,Tuesday,7,1,4991.4,3175,172399,351,1
7193,idawarg,False,Thursday,6,0,5043.2,3175,172399,351,1
7194,idawarg,False,Tuesday,6,0,5674.0,3175,172399,351,1
7195,idawarg,False,Monday,6,1,6049.0,3175,172399,351,1
7196,idawarg,False,Saturday,6,0,5703.4,3175,172399,351,1
7198,idawarg,False,Thursday,6,0,5711.6,3175,172399,351,1
7200,idawarg,False,Monday,5,0,5421.4,3175,172399,351,1
7203,idawarg,False,Tuesday,5,0,4991.4,3175,172399,351,1
7204,idawarg,False,Tuesday,5,1,5674.0,3175,172399,351,1
7205,idawarg,False,Sunday,4,0,5892.8,3175,172399,351,1
7206,idawarg,False,Wednesday,4,0,5075.8,3175,172399,351,1
7207,idawarg,True,Monday,4,0,5421.4,3175,172399,351,1
7208,ryanleslie,False,Tuesday,7,0,5882.0,614,295738,372,1
7209,ryanleslie,False,Saturday,7,0,5349.8,614,295738,372,1
7210,ryanleslie,False,Thursday,7,0,5217.0,614,295738,372,1
7212,ryanleslie,False,Sunday,6,0,5572.6,614,295738,372,1
7213,ryanleslie,False,Tuesday,6,0,4491.6,614,295738,372,1
7214,ryanleslie,False,Friday,6,0,5537.6,614,295738,372,1
7216,ryanleslie,False,Tuesday,6,0,5431.4,614,295738,372,1
7217,ryanleslie,False,Wednesday,5,0,5395.2,614,295738,372,1
7218,ryanleslie,False,Tuesday,5,0,5347.2,614,295738,372,1
7219,ryanleslie,False,Sunday,5,0,3836.0,614,295738,372,1
7220,ryanleslie,False,Tuesday,5,0,6028.2,614,295738,372,1
7222,ryanleslie,False,Wednesday,4,0,5509.6,614,295738,372,1
7225,katya_mtsitouridze,False,Friday,7,0,6307.2,572,440159,133,0
7227,katya_mtsitouridze,False,Friday,7,1,6437.6,572,440159,133,0
7231,katya_mtsitouridze,False,Saturday,6,0,5577.6,572,440159,133,0
7232,katya_mtsitouridze,False,Tuesday,6,0,6059.6,572,440159,133,0
7233,katya_mtsitouridze,False,Saturday,6,0,5562.4,572,440159,133,0
7234,katya_mtsitouridze,False,Monday,6,0,5433.2,572,440159,133,0
7235,katya_mtsitouridze,False,Tuesday,6,0,5605.2,572,440159,133,0
7236,katya_mtsitouridze,False,Wednesday,6,0,5546.2,572,440159,133,0
7237,katya_mtsitouridze,False,Wednesday,5,0,7000.0,572,440159,133,0
7238,katya_mtsitouridze,False,Saturday,5,0,5577.6,572,440159,133,0
7239,katya_mtsitouridze,False,Thursday,5,0,6823.6,572,440159,133,0
7241,katya_mtsitouridze,False,Sunday,5,0,6487.0,572,440159,133,0
7243,jeffmackdesigns,False,Wednesday,5,0,4353.2,1491,191921,633,1
7244,jeffmackdesigns,False,Sunday,5,0,3920.4,1491,191921,633,1
7246,jeffmackdesigns,False,Wednesday,4,0,4353.2,1491,191921,633,1
7248,jeffmackdesigns,False,Sunday,4,0,3920.4,1491,191921,633,1
7249,jeffmackdesigns,False,Saturday,4,0,3280.8,1491,191921,633,1
7250,jeffmackdesigns,False,Thursday,4,0,3681.2,1491,191921,633,1
7251,jeffmackdesigns,False,Tuesday,4,0,4547.2,1491,191921,633,1
7252,jeffmackdesigns,False,Monday,3,0,4743.6,1491,191921,633,1
7254,jeffmackdesigns,False,Sunday,3,0,2899.8,1491,191921,633,1
7255,jeffmackdesigns,False,Sunday,2,0,2899.8,1491,191921,633,1
7256,jeffmackdesigns,False,Thursday,2,0,3681.2,1491,191921,633,1
7257,jeffmackdesigns,False,Saturday,2,0,3280.8,1491,191921,633,1
7260,sonchicc,False,Thursday,7,0,5410.2,2829,164304,713,1
7261,sonchicc,False,Saturday,7,0,6122.0,2829,164304,713,1
7264,sonchicc,False,Thursday,7,0,5410.2,2829,164304,713,1
7265,sonchicc,False,Tuesday,6,0,6016.6,2829,164304,713,1
7268,sonchicc,False,Friday,6,0,6054.4,2829,164304,713,1
7269,sonchicc,False,Sunday,6,0,6281.0,2829,164304,713,1
7270,sonchicc,False,Tuesday,6,0,6016.6,2829,164304,713,1
7271,sonchicc,False,Monday,5,0,6211.0,2829,164304,713,1
7272,sonchicc,False,Saturday,5,0,6122.0,2829,164304,713,1
7273,sonchicc,False,Saturday,5,0,6909.8,2829,164304,713,1
7274,sonchicc,False,Sunday,5,0,6498.4,2829,164304,713,1
7275,sonchicc,False,Wednesday,5,0,5539.4,2829,164304,713,1
7276,livemontreal,False,Saturday,7,0,5383.0,1684,148444,808,1
7277,livemontreal,False,Friday,7,0,5643.4,1684,148444,808,1
7279,livemontreal,False,Wednesday,6,0,5687.0,1684,148444,808,1
7280,livemontreal,False,Thursday,6,0,5726.2,1684,148444,808,1
7282,livemontreal,False,Tuesday,6,0,5537.2,1684,148444,808,1
7284,livemontreal,False,Sunday,6,0,5679.0,1684,148444,808,1
7285,livemontreal,False,Wednesday,6,0,5485.4,1684,148444,808,1
7286,livemontreal,False,Sunday,6,0,5679.0,1684,148444,808,1
7288,livemontreal,False,Tuesday,5,0,5246.0,1684,148444,808,1
7289,livemontreal,False,Sunday,5,0,5658.6,1684,148444,808,1
7290,livemontreal,False,Sunday,4,0,5994.6,1684,148444,808,1
7291,livemontreal,False,Thursday,4,0,5837.6,1684,148444,808,1
7293,irinahp,False,Thursday,7,0,5238.0,2001,158549,477,1
7294,irinahp,False,Friday,7,0,4338.0,2001,158549,477,1
7297,irinahp,False,Friday,6,0,5803.8,2001,158549,477,1
7299,irinahp,False,Sunday,6,0,5436.6,2001,158549,477,1
7300,irinahp,False,Saturday,6,0,5133.0,2001,158549,477,1
7301,irinahp,False,Tuesday,6,1,5355.6,2001,158549,477,1
7303,irinahp,False,Saturday,5,0,6236.2,2001,158549,477,1
7305,irinahp,False,Thursday,5,0,4358.4,2001,158549,477,1
7306,irinahp,False,Monday,5,0,5240.2,2001,158549,477,1
7307,irinahp,False,Wednesday,4,0,4849.8,2001,158549,477,1
